INCIDENCECODE,LABEL,INCIDENCEDATE,GTICODE
7682401840165_1,últimas,2016-06-22 12:48:24,8.47.1503.30 D
7683640005222_1,órganos,2016-04-21 21:41:34,8.33.1507.30 J
7687796258142,zarzalejos,2016-07-04 17:46:00,8.24.1419.30 N
7690981596478,viernes,2016-06-07 14:04:31,8.28.1300.10 L
7692755622611,últimas,2016-05-16 22:13:36,8.48.1504.10 O
7695651954321,volar,2016-04-20 08:36:41,8.21.1521.10 C
770037408770_1,restaurar,2016-05-17 16:58:20,M0047MCX0008
770037408770_2,zabala,2016-05-17 16:58:20,M0047MCX0008
770143362790_0,últimas,2016-04-11 14:02:05,8.21.1523.10 D
770143362790_1,últimas,2016-04-11 14:02:05,8.21.1523.10 D
770143362790_2,superado,2016-04-11 14:02:05,8.21.1523.10 D
770143362790_3,órganos,2016-04-11 14:02:05,8.21.1523.10 D
770143362790_4,órganos,2016-04-11 14:02:05,8.21.1523.10 D
770143362790_5,últimas,2016-04-11 14:02:05,8.21.1523.10 D
7702004593936,órganos,2016-09-30 14:22:45,8.27.1600.50 L
7705418000486,supuso,2016-04-27 18:10:06,8.52.1503.30 K
7712309142202_0,últimas,2016-09-30 10:57:18,8.30.1302.20 G
7712309142202_1,volar,2016-09-30 10:57:18,8.30.1302.20 G
7715517910680_1,órganos,2016-10-04 11:08:08,8.35.1505.30 J
7722563635283,órganos,2016-07-21 10:39:01,8.42.1601.50 K
7722584220806_1,seguidas,2016-09-23 12:37:25,8.26.1605.30 F
7727769427321,volvía,2016-10-06 13:39:40,8.33.1502.30 O
7731138042522,volara,2016-03-17 16:41:09,8.24.1422.30 G
7734908336479_0,vivir,2016-07-08 21:36:14,8.24.1450.30 P
7734908336479_1,órganos,2016-07-08 21:36:14,8.24.1450.30 P
7736796364350,triste,2016-04-02 10:44:00,8.28.1300.10 L
7744125074454,viernes,2016-03-18 10:31:39,8.28.1318.30 M
7746657823946,últimas,2016-09-30 13:28:01,8.00.1321.30 I
7750871839927_0,tribunal,2016-10-03 21:18:24,8.36.1505.20 K
7750871839927_1,últimas,2016-10-03 21:18:24,8.36.1505.20 K
7750871839927_2,zidane,2016-10-03 21:18:24,8.36.1505.20 K
7754016753144,órganos,2016-10-04 16:09:38,8.27.1354.30 I
7756581526111_1,últimas,2016-08-12 12:58:42,M0048MCX0056
7756581526111_2,negando,2016-08-12 12:58:42,M0048MCX0056
7757457037028,unión,2016-05-04 16:30:46,8.36.1505.20 K
7763700370883,viernes,2016-05-17 21:20:43,8.28.1311.30 V
776403768686_1,suicida,2016-10-07 09:18:01,8.36.1602.50 J
7777806997349_1,xunta,2016-04-28 22:10:05,8.32.1536.30 H
7788352704141_1,últimas,2016-09-20 19:31:39,8.33.1507.30 J
7788352704141_2,variarán,2016-09-20 19:31:39,8.33.1507.30 J
7788352704141_3,variarán,2016-09-20 19:31:39,8.33.1507.30 J
7788352704141_4,recordaba,2016-09-20 19:31:39,8.33.1507.30 J
7795613806260_0,órganos,2016-07-16 10:33:00,8.28.1461.30 E
7795613806260_1,vivido,2016-07-16 10:33:00,8.28.1461.30 E
7802817783925_1,xunta,2016-05-23 20:38:15,8.52.1506.30 E
7802817783925_2,zarzalejos,2016-05-23 20:38:15,8.52.1506.30 E
7805256111943_1,suicida,2016-09-30 14:53:59,8.28.1452.30 N
7806195419152,volara,2016-09-14 21:58:20,8.36.1506.20 G
7807826052466_1,sufrió,2016-07-27 09:54:30,8.33.1504.30 E
780788790090_1,tratada,2016-06-09 21:21:51,8.29.1506.30 N
7810371938167_1,volara,2016-07-15 08:54:10,8.43.1510.30 L
7817395244414,vivido,2016-09-26 20:35:52,8.27.1555.30 E
7822920276666_1,órganos,2016-07-25 11:08:02,8.23.1500.30 I
7823162819515,volara,2016-03-17 13:03:25,8.42.1401.10 K
7823834368977,tuvo,2016-10-05 21:06:16,8.34.1511.30 H
7825407545871,vivido,2016-07-01 12:49:17,M0051MCX0011
7825479083423,volvía,2016-04-20 12:46:33,8.21.1522.10 C
7826810234817,top,2016-09-26 12:05:57,8.36.1500.10 P
7832397846878_0,últimas,2016-07-28 16:58:23,8.34.1521.30 G
7832397846878_1,últimas,2016-07-28 16:58:23,8.34.1521.30 G
7833269312214,últimas,2016-09-05 20:54:06,8.33.1501.30 H
783330217576_1,últimas,2016-10-06 12:54:51,8.34.1451.30 I
7833990134271,tiene,2016-07-28 09:48:28,8.34.1401.30 K
7836505650948,órganos,2016-06-02 21:27:15,8.25.1500.30 N
7836774106625,últimas,2016-10-06 18:28:57,8.43.1541.30 K
7838782104008,última,2016-06-26 13:48:12,8.28.1318.30 M
7840186820891,volvía,2016-09-02 10:47:04,8.34.1550.40 F
7854600095094,volara,2016-07-18 21:28:35,8.26.1504.10 M
7856959442579_0,volar,2016-09-23 22:24:52,8.28.1509.10 K
7856959442579_1,une,2016-09-23 22:24:52,8.28.1509.10 K
7859977990785_1,últimas,2016-07-26 19:28:47,8.47.1503.30 D
7863343233864,volcar,2016-04-08 21:13:30,8.30.1511.30 A
7863491982733_0,sucedido,2016-09-23 13:56:11,8.29.1501.10 O
7863491982733_1,volara,2016-09-23 13:56:11,8.29.1501.10 O
7865305002355_1,viven,2016-07-27 21:50:32,8.47.1503.30 D
7866319105357_1,órganos,2016-10-04 20:35:27,8.52.1503.30 K
786870463619_1,volar,2016-09-12 13:26:40,8.99.1450.30 B
7869230555787,vivido,2016-05-09 16:50:33,8.35.1506.30 H
7876818236147,victoria,2016-07-29 10:55:53,8.21.1523.10 D
7879241155269_0,traumatizó,2016-04-27 12:36:14,8.43.1510.30 L
7879241155269_1,últimas,2016-04-27 12:36:14,8.43.1510.30 L
7879241155269_2,órganos,2016-04-27 12:36:14,8.43.1510.30 L
7879241155269_3,áfrica,2016-04-27 12:36:14,8.43.1510.30 L
7879359724075_0,sucedido,2016-05-23 21:54:09,8.52.1507.30 K
7879359724075_1,últimas,2016-05-23 21:54:09,8.52.1507.30 K
7879359724075_2,áfrica,2016-05-23 21:54:09,8.52.1507.30 K
7879915980005,órganos,2016-10-03 13:27:58,8.31.1607.50 L
7886454914931,término,2016-04-19 22:11:39,8.73.1500.30 I
7887196551534_1,últimas,2016-09-12 10:10:53,8.36.1500.10 P
7889423514944,ver,2016-07-09 11:01:51,8.52.1503.30 K
789122731378,tratada,2016-09-19 11:07:22,8.32.1506.10 H
789139876980,vivir,2016-09-28 20:39:12,8.28.1300.10 L
7892415749377,situará,2016-10-07 19:01:10,8.29.1510.30 B
7892966605756_1,seguidas,2016-07-28 16:39:19,8.52.1507.30 K
7894432544542,volara,2016-08-26 13:19:25,8.28.1505.20 K
790025671494_1,volar,2016-07-29 09:43:04,8.43.1511.30 J
790025671494_2,últimas,2016-07-29 09:43:04,8.43.1511.30 J
790025671494_3,vivido,2016-07-29 09:43:04,8.43.1511.30 J
7902887083394,tuvo,2016-07-19 19:18:15,8.32.1502.30 H
7903591161304_1,órganos,2016-09-20 13:57:23,8.47.1503.30 D
7903591161304_2,vivieron,2016-09-20 13:57:23,8.47.1503.30 D
7914193634682,volar,2016-04-19 20:23:19,8.73.1504.30 D
791579788302,últimas,2016-04-26 10:23:16,8.32.1506.10 H
7916947776257,vivido,2016-07-01 12:33:06,8.49.1500.10 F
7917556724058_1,sucedido,2016-06-10 21:46:58,8.30.1502.10 J
7917556724058_2,recordaba,2016-06-10 21:46:58,8.30.1502.10 J
7919880488473,últimas,2016-05-17 21:27:06,8.21.1520.10 C
7921298501920_0,vecino,2016-07-15 09:00:48,8.28.1504.20 I
7921298501920_1,volvía,2016-07-15 09:00:48,8.28.1504.20 I
793466625393,pregunta,2016-09-28 15:56:31,8.28.1300.10 L
7936371558306,vivido,2016-07-13 13:08:35,8.28.1510.10 K
7938027482364_0,tribunal,2016-09-30 10:31:52,8.30.1302.20 G
7938027482364_1,últimas,2016-09-30 10:31:52,8.30.1302.20 G
7938027482364_2,zidane,2016-09-30 10:31:52,8.30.1302.20 G
7944579205690_1,últimas,2016-09-30 16:56:49,8.28.1318.30 O
7944579205690_2,últimas,2016-09-30 16:56:49,8.28.1318.30 O
7949899550943_0,tribunal,2016-08-31 10:01:06,8.36.1500.10 P
7949899550943_1,zidane,2016-08-31 10:01:06,8.36.1500.10 P
7950704554383,vivido,2016-07-13 10:53:05,8.28.1510.10 K
795109466956,órganos,2016-06-30 14:10:07,8.32.1546.30 H
7951453776383_0,tribunal,2016-09-14 10:25:56,8.36.1500.10 P
7951453776383_1,zidane,2016-09-14 10:25:56,8.36.1500.10 P
7958439199277,últimas,2016-04-22 22:12:08,8.28.1311.30 V
7959216383283,volara,2016-05-18 08:09:15,8.21.1510.10 G
7963068062444,órganos,2016-06-04 10:38:11,8.28.1522.10 B
7965264238503,volar,2016-06-06 10:14:22,8.28.1508.10 H
7966927539318,órganos,2016-06-08 21:44:18,8.27.1595.30 G
7968473078651,vivir,2016-09-28 16:16:10,8.28.1300.10 L
7972399077945_1,órganos,2016-09-30 18:03:57,8.43.1512.30 G
7981496519197_1,últimas,2016-04-27 12:56:22,8.43.1510.30 L
7981496519197_2,órganos,2016-04-27 12:56:22,8.43.1510.30 L
7981496519197_3,áfrica,2016-04-27 12:56:22,8.43.1510.30 L
7985599827037,vivido,2016-06-23 19:06:09,8.32.1541.30 K
79992338,órganos,2016-05-13 14:24:45,8.25.1500.30 N
8002797273643,vez,2016-04-26 12:18:42,8.32.1506.10 H
8011437694755_0,une,2016-06-15 12:02:01,M0049MCX0015
8011437694755_1,vivido,2016-06-15 12:02:01,M0049MCX0015
8018230846164_1,washington,2016-04-08 18:21:26,8.43.1510.30 L
8018230846164_2,zidane,2016-04-08 18:21:26,8.43.1510.30 L
8030084348614,vivió,2016-06-09 16:14:28,8.27.1544.10 G
8030363607962,volvía,2016-05-05 08:27:36,8.32.1501.10 J
8032809704866,visto,2016-09-13 20:01:28,8.28.1505.20 K
8033071330426_0,últimas,2016-03-05 13:41:15,M0046MCX0001
8033071330426_1,volcar,2016-03-05 13:41:15,M0046MCX0001
8033071330426_2,órganos,2016-03-05 13:41:15,M0046MCX0001
8037997882471,tratada,2016-06-08 21:48:06,8.32.1501.10 J
8042089749971,volvía,2016-09-15 13:15:34,8.32.1501.10 J
8044992664670,últimas,2016-07-04 10:42:50,8.31.1504.30 I
8049934008779_1,washington,2016-04-08 16:35:15,8.43.1510.30 L
8049934008779_2,zidane,2016-04-08 16:35:15,8.43.1510.30 L
8053064170814,últimas,2016-04-18 13:39:20,8.24.1502.30 K
8060272049428,triste,2016-02-26 12:17:31,8.28.1300.10 L
8062683089994_1,ética,2016-06-21 16:51:50,M0050MCX0036
8062808673018,últimas,2016-05-22 14:20:27,M0050MCX0005
8064033664027,últimas,2016-10-07 11:06:55,M0053MCX0028
8064459410707,últimas,2016-07-12 19:03:18,8.28.1508.10 H
8075500156492,situará,2016-04-22 14:12:47,8.23.1500.30 I
8075736047380,une,2016-07-25 14:17:26,8.26.1600.30 I
8077209330056_1,vivido,2016-07-21 10:28:37,8.38.1610.20 A
8081034677905_0,órganos,2016-09-22 19:27:20,8.73.1503.30 E
8081034677905_1,últimas,2016-09-22 19:27:20,8.73.1503.30 E
8082190367943_1,órganos,2016-10-07 18:35:43,8.32.1549.30 J
8083093994019,volvía,2016-06-28 14:04:26,8.21.1512.20 F
8085339485464,órganos,2016-08-10 12:39:25,8.31.1609.30 C
8086340275576_0,órganos,2016-09-09 10:41:02,8.99.1503.30 L
8086340275576_1,vivido,2016-09-09 10:41:02,8.99.1503.30 L
8087941097157,volara,2016-07-22 15:49:44,8.34.1527.30 I
8091577650129_1,órganos,2016-08-10 12:52:15,8.89.1607.30 G
811180930015_0,órganos,2016-04-28 22:14:56,8.28.1508.10 G
811180930015_1,tuvo,2016-04-28 22:14:56,8.28.1508.10 G
8113798747073,tuvo,2016-08-24 21:53:03,8.26.1503.10 H
8118877564415,volvía,2016-05-04 16:55:12,8.36.1502.30 G
8119400478910,últimas,2016-10-10 20:58:50,8.28.1508.10 H
8121951270193,miriam,2016-04-18 17:56:10,8.34.1520.30 H
8122675003284,vivió,2016-06-28 13:18:59,8.99.1501.30 I
8126924569193_1,utilicen,2016-05-09 21:06:31,8.32.1501.10 J
8130075222133,tuvo,2016-07-28 19:03:06,8.34.1543.30 J
8131563389388,telecom,2016-10-06 08:18:31,8.31.1500.30 J
8140221423676,vivido,2016-06-27 13:05:50,8.32.1541.30 K
8140565377865,ver,2016-08-10 14:06:03,8.90.1600.50 M
8142110118452,vivido,2016-07-06 13:49:32,8.32.1570.10 F
8142125187070,órganos,2016-08-24 08:38:15,8.52.1508.30 D
8143632075493,órganos,2016-05-24 14:10:32,8.31.1502.30 I
8146322476905_0,vivía,2016-08-25 22:08:57,8.36.1501.10 N
8146322476905_1,vivía,2016-08-25 22:08:57,8.36.1501.10 N
8147385407402,órganos,2016-09-09 10:26:53,8.30.1501.10 G
8155102774499_1,últimas,2016-06-10 19:11:17,8.26.1501.10 J
8155102774499_2,últimas,2016-06-10 19:11:17,8.26.1501.10 J
8166380385143,volara,2016-07-18 10:30:57,8.27.1354.30 I
817383898851_0,utilicen,2016-07-08 11:03:30,8.48.1504.10 O
817383898851_1,vivido,2016-07-08 11:03:30,8.48.1504.10 O
817383898851_2,sufrir,2016-07-08 11:03:30,8.48.1504.10 O
8176118636342,regresar,2016-05-19 16:38:48,8.49.1502.10 F
8177703753811_1,órganos,2016-10-07 10:36:36,8.43.1511.30 J
8183844409597,volara,2016-05-12 12:37:48,8.21.1523.10 D
8186644287926_0,últimas,2016-08-22 21:09:53,8.24.1426.30 I
8186644287926_1,xunta,2016-08-22 21:09:53,8.24.1426.30 I
8195810858322_0,volvía,2016-09-19 14:00:00,M0054MCX0014
8195810858322_1,tiene,2016-09-19 14:00:00,M0054MCX0014
8196700996524_0,tribunal,2016-06-14 08:51:48,8.36.1500.10 P
8196700996524_1,zidane,2016-06-14 08:51:48,8.36.1500.10 P
8197971552788_1,ángel,2016-09-23 19:25:32,8.30.1503.10 G
8204786476646,volara,2016-08-25 09:43:54,8.34.1509.30 J
8207683928132,revelan,2016-06-16 10:47:32,8.43.1541.30 K
8215310223919,últimas,2016-05-04 16:54:23,8.31.1503.30 H
8215975631561,volvía,2016-08-03 09:56:16,8.28.1519.10 H
8221253502744,xvi,2016-08-22 21:31:18,8.22.1500.30 G
8221350983971_1,últimas,2016-10-04 22:09:16,M0047MCX0037
8221350983971_2,regresar,2016-10-04 22:09:16,M0047MCX0037
8221350983971_3,técnicas,2016-10-04 22:09:16,M0047MCX0037
8222858362505_0,zona,2016-10-07 14:18:44,8.25.1614.30 A
8222858362505_1,seguidas,2016-10-07 14:18:44,8.25.1614.30 A
8228122926949,volara,2016-09-08 11:59:15,8.28.1461.30 F
8229804346149_0,vecino,2016-09-22 13:05:03,8.21.1516.30 J
8229804346149_1,órganos,2016-09-22 13:05:03,8.21.1516.30 J
823042593756,volvía,2016-08-23 14:24:44,8.32.1576.30 M
8234713211948,permitiera,2016-09-13 14:26:09,8.28.1604.50 E
8237374068236_0,seguidas,2016-08-23 08:15:12,8.22.1500.30 G
8237374068236_1,ángel,2016-08-23 08:15:12,8.22.1500.30 G
8238141034733,volara,2016-06-02 08:45:15,8.34.1550.40 F
8242721534771,órganos,2016-07-27 14:31:20,8.34.1651.50 R
8243092013703,tratada,2016-06-02 16:46:55,8.31.1504.30 I
8246567041472_0,tiene,2016-07-01 11:15:24,8.34.1550.40 F
8246567041472_1,volvía,2016-07-01 11:15:24,8.34.1550.40 F
8259706251517,últimas,2016-07-15 17:25:23,M0050MCX0044
8277013202405_0,órganos,2016-07-06 21:22:22,M0051MCX0022
8277013202405_1,vivido,2016-07-06 21:22:22,M0051MCX0022
8279343919882_0,vecino,2016-02-28 14:38:31,8.28.1310.30 U
8279343919882_1,últimas,2016-02-28 14:38:31,8.28.1310.30 U
8287223686409,volvía,2016-06-06 18:21:27,M0048MCX0013
8287770744435,volvía,2016-06-14 08:55:14,8.33.1501.30 H
8290653234526_0,revelan,2016-07-21 21:04:11,8.25.1500.30 N
8290653234526_1,originó,2016-07-21 21:04:11,8.25.1500.30 N
8294371812956,últimas,2016-09-01 13:57:54,M0051MCX0032
8299777661367,volara,2016-05-12 13:13:28,8.32.1533.10 D
8301737324001_1,volara,2016-06-14 14:12:49,8.31.1503.30 H
8307234142895_1,xunta,2016-07-19 18:18:54,M0046MCX0031
8307234142895_2,volar,2016-07-19 18:18:54,M0046MCX0031
8307565383623_1,vivió,2016-05-16 20:28:21,8.26.1501.10 J
8310486313582_1,últimas,2016-04-29 19:00:55,M0047MCX0006
8311894679929,órganos,2016-04-08 13:16:08,8.30.1502.10 I
832221105614,terminó,2016-10-03 10:13:55,8.36.1502.30 I
8327441497169_1,órganos,2016-06-02 19:15:25,8.27.1552.30 C
83277393019_0,últimas,2016-10-04 08:49:37,8.52.1510.10 H
83277393019_1,xunta,2016-10-04 08:49:37,8.52.1510.10 H
83277393019_2,ética,2016-10-04 08:49:37,8.52.1510.10 H
8328271685224_1,seguidas,2016-05-13 14:23:04,8.29.1507.30 K
833309774994,últimas,2016-08-08 08:37:54,8.28.1318.30 M
833568158438_0,xunta,2016-07-11 13:04:27,8.21.1523.10 D
833568158438_1,últimas,2016-07-11 13:04:27,8.21.1523.10 D
8335806588216,últimas,2016-07-29 14:05:47,8.28.1522.10 B
8345113479156,volar,2016-04-19 20:20:17,8.73.1504.30 D
8350582613138_1,zarzalejos,2016-04-19 11:21:45,8.27.1552.30 C
8359502797072,viernes,2016-05-26 08:32:47,8.28.1300.10 L
8363315273601,volar,2016-04-26 11:29:56,8.33.1502.30 O
8367865933172,zarzalejos,2016-06-29 12:47:33,8.31.1408.30 F
8370574108389,últimas,2016-07-13 11:00:15,8.27.1510.30 F
8370637955023,tuvo,2016-05-12 18:30:18,8.43.1543.30 K
8372633250520,volvía,2016-08-26 15:24:46,8.25.1614.30 A
8373586136029,tiene,2016-04-08 08:11:47,8.73.1502.30 E
8388803569562,unión,2016-09-14 17:03:59,8.36.1505.20 K
8394519306146_1,supuso,2016-05-17 19:38:20,M0047MCX0006
8394519306146_2,tienen,2016-05-17 19:38:20,M0047MCX0006
8394519306146_3,traumatizó,2016-05-17 19:38:20,M0047MCX0006
839688185103_0,toro,2016-10-10 08:15:39,8.24.1408.30 N
839688185103_1,vivieron,2016-10-10 08:15:39,8.24.1408.30 N
8403373316166,unión,2016-07-13 10:47:24,8.36.1505.20 K
8403737145290,top,2016-10-04 17:00:00,8.21.1512.20 F
8404261458327_0,órganos,2016-05-25 13:21:20,8.52.1506.30 E
8404261458327_1,ética,2016-05-25 13:21:20,8.52.1506.30 E
8409281245206,zidane,2016-09-13 10:10:17,8.28.1505.20 K
8413477667058,órganos,2016-09-02 22:12:37,8.52.1511.10 D
8413539391413,volvía,2016-08-01 11:16:54,8.20.1500.10 I
8416519683980,volvía,2016-04-26 12:25:05,8.33.1502.30 O
8427295260559_1,orquesta,2016-04-07 08:30:07,8.24.1408.30 N
8427295260559_2,marvin,2016-04-07 08:30:07,8.24.1408.30 N
8427295260559_3,últimas,2016-04-07 08:30:07,8.24.1408.30 N
8427537758744,órganos,2016-08-29 22:02:17,8.34.1543.30 J
8432615331876_1,tratada,2016-04-19 18:10:04,8.73.1500.30 I
8433083274708,vacía,2016-08-31 08:38:20,8.27.1500.10 D
8434307984621_1,situará,2016-08-29 20:32:50,8.33.1504.30 E
8440849230734_0,últimas,2016-07-12 09:50:08,8.42.1601.50 K
8440849230734_1,últimas,2016-07-12 09:50:08,8.42.1601.50 K
8448893518564,volara,2016-03-30 08:22:36,8.33.1400.30 J
8454260865502,volvía,2016-06-09 12:46:56,8.26.1504.10 M
845649113726,xunta,2016-08-25 18:34:07,8.42.1403.10 J
8456800612491_1,viven,2016-10-05 13:47:47,8.47.1503.30 D
845687621796,volvía,2016-05-24 17:49:27,8.52.1506.30 E
846039985109,unión,2016-05-24 12:57:22,M0047MCX0019
8463284669228,órganos,2016-06-15 18:27:26,8.31.1400.30 I
8464955683297,revelan,2016-08-16 10:45:26,8.47.1503.30 D
8467913995577,situará,2016-04-26 11:21:40,8.33.1502.30 O
8467944155099,últimas,2016-09-06 12:26:11,8.52.1510.10 H
8469966547224_1,órganos,2016-07-15 10:41:51,8.43.1510.30 L
8471665868464,volara,2016-06-06 12:59:17,8.28.1508.10 H
8474788465463_1,supuso,2016-07-11 18:08:24,8.35.1506.30 H
8474788465463_2,zona,2016-07-11 18:08:24,8.35.1506.30 H
8474842741440,órganos,2016-07-26 21:47:48,8.33.1504.30 E
8477714606630,volvía,2016-10-05 13:10:45,8.32.1536.30 H
8480919745985,ver,2016-06-22 08:17:23,M0046MCX0052
8481014570601_1,últimas,2016-09-28 19:02:46,8.32.1502.30 H
8491349937806,telecom,2016-07-11 12:54:32,8.30.1502.10 J
8493280068393_0,últimas,2016-05-30 21:07:17,8.30.1511.30 A
8493280068393_1,proporcional,2016-05-30 21:07:17,8.30.1511.30 A
8493280068393_2,últimas,2016-05-30 21:07:17,8.30.1511.30 A
8498197028941,volvía,2016-09-29 18:54:01,8.28.1310.30 U
8498315652099,tratada,2016-05-16 20:54:15,8.27.1564.30 F
8505358302425,últimas,2016-07-12 19:20:49,8.28.1508.10 H
8506971869542,volvía,2016-08-05 09:40:25,8.32.1502.30 H
8507672362904_0,volcar,2016-07-25 10:51:34,8.52.1503.30 K
8507672362904_1,tratada,2016-07-25 10:51:34,8.52.1503.30 K
8509628193922,vida,2016-06-15 13:33:51,8.31.1500.30 J
851293380725,volvía,2016-05-13 13:56:15,M0047MCX0006
8514425374550,vivir,2016-09-28 16:17:02,8.28.1300.10 L
852534675933,rey,2016-07-06 12:22:18,8.47.1503.30 D
8531017162410,volara,2016-06-02 18:45:03,8.31.1504.30 I
8531479289663,volara,2016-05-13 22:05:36,8.24.1500.30 F
8532743896419_1,vivido,2016-06-15 18:20:32,8.21.1522.10 C
8532761763389_0,tiene,2016-05-17 08:50:13,8.21.1522.10 C
8532761763389_1,xunta,2016-05-17 08:50:13,8.21.1522.10 C
8533478016601,tuvo,2016-07-27 19:06:33,8.21.1515.30 M
8536421956310,órganos,2016-05-12 14:15:06,8.23.1450.30 K
8539548635070_0,vivido,2016-09-26 21:59:20,8.27.1565.30 H
8539548635070_1,washington,2016-09-26 21:59:20,8.27.1565.30 H
8540130337807,volvía,2016-08-09 14:16:32,8.22.1500.30 G
8543336860332_1,protagonizadas,2016-09-12 13:16:07,8.28.1508.10 H
8545600145064,volara,2016-06-30 21:24:43,8.24.1412.30 M
8545793107229,órganos,2016-05-13 13:14:18,8.28.1514.10 I
8549890468341,zona,2016-08-27 10:13:24,8.28.1300.10 L
8554589568329_0,vera,2016-09-12 10:11:48,8.36.1500.10 P
8554589568329_1,últimas,2016-09-12 10:11:48,8.36.1500.10 P
8554589568329_2,xunta,2016-09-12 10:11:48,8.36.1500.10 P
8554589568329_3,órganos,2016-09-12 10:11:48,8.36.1500.10 P
8559986884520,volvía,2016-08-05 12:14:27,8.21.1522.10 C
8560900101564,últimas,2016-08-05 13:57:26,8.28.1505.20 K
8566880670107_1,viajarán,2016-04-23 14:24:03,8.27.1566.30 F
8566880670107_2,volvía,2016-04-23 14:24:03,8.27.1566.30 F
8570308155182,órganos,2016-05-07 09:59:07,8.43.1581.30 G
8574597114424,tropieza,2016-09-16 21:35:56,8.47.1503.30 D
8579726677697,volara,2016-10-10 21:07:41,8.28.1508.10 H
8580809884529,volara,2016-05-17 12:11:00,8.38.1502.30 H
8582824066408,volara,2016-05-13 21:40:52,8.24.1500.30 F
859164173776_1,venta,2016-06-14 19:36:59,8.25.1500.30 N
8592257852883_0,órganos,2016-05-04 18:03:18,8.28.1520.10 K
8592257852883_1,ángel,2016-05-04 18:03:18,8.28.1520.10 K
8592833143659_1,últimas,2016-07-13 14:11:29,8.36.1500.10 P
8592833143659_2,últimas,2016-07-13 14:11:29,8.36.1500.10 P
8592833143659_3,pérdida,2016-07-13 14:11:29,8.36.1500.10 P
8596964195354_1,órganos,2016-04-20 08:25:05,8.43.1512.30 G
860083945496,volvía,2016-08-19 11:42:08,8.99.1450.30 B
860700048793,volvía,2016-08-04 09:55:36,8.73.1500.30 I
8609804061081,ver,2016-08-19 12:24:39,M0047MCX0038
8609870907855,tuvo,2016-09-22 13:39:00,8.30.1502.10 J
8610214688849,volara,2016-09-19 08:43:50,8.32.1506.10 H
8610837554264,últimas,2016-04-23 11:51:02,8.27.1500.10 D
8612009447337,volara,2016-08-30 10:33:22,8.32.1549.30 J
8614585465922,volara,2016-09-26 13:52:39,8.27.1565.30 H
8619765647209,toro,2016-08-22 20:33:47,M0055MCX0000
8621215220282_1,nan,2016-05-18 10:47:40,8.00.1321.30 I
8622793238059,originó,2016-10-07 08:12:14,8.43.1510.30 L
8631748290957,volvía,2016-05-30 09:53:32,8.32.1536.30 H
8639828896071_0,últimas,2016-09-14 13:47:20,8.36.1505.20 K
8639828896071_1,últimas,2016-09-14 13:47:20,8.36.1505.20 K
8639828896071_2,zidane,2016-09-14 13:47:20,8.36.1505.20 K
8641702314521,volara,2016-09-16 16:08:49,M0054MCX0016
8649067641003,vivió,2016-05-20 17:55:50,8.33.1507.30 J
865486260455,negando,2016-06-15 10:59:13,8.26.1505.10 L
8657718428771,últimas,2016-05-05 21:06:13,8.31.1506.30 I
8659899006919_1,órganos,2016-05-17 12:20:12,8.73.1500.30 I
8659899006919_2,táctico,2016-05-17 12:20:12,8.73.1500.30 I
8659899006919_3,volar,2016-05-17 12:20:12,8.73.1500.30 I
866030151124,volara,2016-08-05 12:01:28,8.21.1522.10 C
8666924704633,sufrir,2016-08-16 14:31:20,M0046MCX0065
8668821884131,miriam,2016-06-04 08:06:56,8.28.1522.10 B
8671775612329_0,revelan,2016-05-06 13:20:32,8.27.1564.30 F
8671775612329_1,últimas,2016-05-06 13:20:32,8.27.1564.30 F
8671775612329_2,vivieron,2016-05-06 13:20:32,8.27.1564.30 F
8674084496846,volvía,2016-06-17 14:03:36,8.26.1505.10 L
867552121385_0,tribunal,2016-07-12 12:25:00,8.36.1500.10 P
867552121385_1,zidane,2016-07-12 12:25:00,8.36.1500.10 P
8685873830803,volar,2016-06-24 14:26:55,8.28.1310.30 U
868681451056,órganos,2016-08-16 13:34:07,8.47.1503.30 D
8688639102910_1,suicida,2016-10-04 07:27:13,8.30.1501.10 G
8689250147061_0,últimas,2016-04-08 20:44:08,8.29.1500.10 M
8689250147061_1,tratada,2016-04-08 20:44:08,8.29.1500.10 M
8697173704035,volvía,2016-05-18 22:00:25,8.27.1595.30 G
8698490939751_0,últimas,2016-06-20 20:18:12,8.43.1573.30 J
8698490939751_1,últimas,2016-06-20 20:18:12,8.43.1573.30 J
8704714319518_1,tratada,2016-09-29 13:05:47,8.27.1562.30 J
8713307707551,vivieron,2016-05-19 10:20:01,8.00.1319.30 L
8714456459311,órganos,2016-04-21 10:26:03,8.28.1304.20 N
8715118171740_1,vivido,2016-07-25 08:51:49,8.32.1502.30 H
8718382192473_1,órganos,2016-08-10 12:58:52,M0048MCX0054
8720818987458,miriam,2016-06-23 12:47:16,8.34.1509.30 J
8722955908359,volvía,2016-06-09 09:04:45,8.43.1542.30 M
872460125520,últimas,2016-08-01 09:02:49,8.27.1535.10 C
8726339128058,volara,2016-07-18 13:19:36,8.35.1503.10 P
8726926889344_0,venta,2016-06-20 10:32:38,8.27.1581.30 E
8726926889344_1,últimas,2016-06-20 10:32:38,8.27.1581.30 E
8726926889344_2,tuvo,2016-06-20 10:32:38,8.27.1581.30 E
8726968514361_1,últimas,2016-07-01 16:37:25,8.36.1502.30 I
8731283868592_0,utilizándose,2016-06-14 14:13:48,8.31.1503.30 H
